ODD,Cible,Indicateur,Mots-cles
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,consultative process
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,identified themes
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,detailed description
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,meaningful context
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,derived solely
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,external references
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,sustainable agriculture
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,land and
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,genetic resources
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,ex situ
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,in genebanks
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,breeding programmes
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,genetic diversity
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,in situ
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,food security
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,genetic diversity
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,benefit sharing
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,climate change
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,wild population
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,short-term storage
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,medium-term storage
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,biological diversity
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,cold rooms
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,genetic resources
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,genetic diversity
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,in situ
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,genetic diversity
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,food security
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,climate change
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,ecosystem services
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,genetic resources
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,ecosystem services
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,food security
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,climate change
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,ex situ
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-01 : Number of (a) plant and (b) animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,in vivo
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-05 : By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",Indicateur 02-05-02 : Proportion of local breeds classified as being at risk of extinction,risk status
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0A : Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",Indicateur 02-0A-01 : The agriculture orientation index for government expenditures,government expenditure
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0A : Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",Indicateur 02-0A-01 : The agriculture orientation index for government expenditures,non-financial assets
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0A : Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",Indicateur 02-0A-01 : The agriculture orientation index for government expenditures,government expenditure
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0A : Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",Indicateur 02-0A-01 : The agriculture orientation index for government expenditures,climate change
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0A : Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",Indicateur 02-0A-01 : The agriculture orientation index for government expenditures,poverty reduction
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0A : Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",Indicateur 02-0A-01 : The agriculture orientation index for government expenditures,social protection
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0A : Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",Indicateur 02-0A-01 : The agriculture orientation index for government expenditures,gender equality
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0A : Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",Indicateur 02-0A-02 : Total official flows (official development assistance plus other official flows) to the agriculture sector,official flows
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0A : Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",Indicateur 02-0A-02 : Total official flows (official development assistance plus other official flows) to the agriculture sector,food security
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0A : Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",Indicateur 02-0A-02 : Total official flows (official development assistance plus other official flows) to the agriculture sector,multilateral institutions
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0A : Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",Indicateur 02-0A-02 : Total official flows (official development assistance plus other official flows) to the agriculture sector,climate change
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0A : Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",Indicateur 02-0A-02 : Total official flows (official development assistance plus other official flows) to the agriculture sector,renewable energy
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0A : Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",Indicateur 02-0A-02 : Total official flows (official development assistance plus other official flows) to the agriculture sector,carbon emissions
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0A : Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",Indicateur 02-0A-02 : Total official flows (official development assistance plus other official flows) to the agriculture sector,greenhouse gases
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0A : Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",Indicateur 02-0A-02 : Total official flows (official development assistance plus other official flows) to the agriculture sector,environmental protection
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0A : Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",Indicateur 02-0A-02 : Total official flows (official development assistance plus other official flows) to the agriculture sector,clean energy
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0A : Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",Indicateur 02-0A-02 : Total official flows (official development assistance plus other official flows) to the agriculture sector,economic development
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0A : Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",Indicateur 02-0A-02 : Total official flows (official development assistance plus other official flows) to the agriculture sector,developing countries
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0A : Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",Indicateur 02-0A-02 : Total official flows (official development assistance plus other official flows) to the agriculture sector,official sector
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0A : Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",Indicateur 02-0A-02 : Total official flows (official development assistance plus other official flows) to the agriculture sector,export credits
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0A : Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",Indicateur 02-0A-02 : Total official flows (official development assistance plus other official flows) to the agriculture sector,poverty reduction
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0A : Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",Indicateur 02-0A-02 : Total official flows (official development assistance plus other official flows) to the agriculture sector,gender equality
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0A : Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",Indicateur 02-0A-02 : Total official flows (official development assistance plus other official flows) to the agriculture sector,sector codes
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0A : Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",Indicateur 02-0A-02 : Total official flows (official development assistance plus other official flows) to the agriculture sector,purpose codes
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0B : Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",Indicateur 02-0B-01 : Agricultural export subsidies,climate change
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0B : Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",Indicateur 02-0B-01 : Agricultural export subsidies,renewable energy
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0B : Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",Indicateur 02-0B-01 : Agricultural export subsidies,carbon emissions
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0B : Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",Indicateur 02-0B-01 : Agricultural export subsidies,greenhouse gases
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0B : Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",Indicateur 02-0B-01 : Agricultural export subsidies,export subsidies
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0B : Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",Indicateur 02-0B-01 : Agricultural export subsidies,part iv
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0B : Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",Indicateur 02-0B-01 : Agricultural export subsidies,export subsidies
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0B : Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",Indicateur 02-0B-01 : Agricultural export subsidies,developing countries
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0B : Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",Indicateur 02-0B-01 : Agricultural export subsidies,budgetary outlays
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0B : Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",Indicateur 02-0B-01 : Agricultural export subsidies,notification practices
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-0B : Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",Indicateur 02-0B-01 : Agricultural export subsidies,part iv
