ODD,Cible,Indicateur,Mots-cles
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-01 : Proportion of the target population covered by all vaccines included in their national programme,national programmes
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-01 : Proportion of the target population covered by all vaccines included in their national programme,recommended age
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-01 : Proportion of the target population covered by all vaccines included in their national programme,new vaccines
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-02 : Total net official development assistance to medical research and basic health sectors,medical research
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-02 : Total net official development assistance to medical research and basic health sectors,basic health
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-02 : Total net official development assistance to medical research and basic health sectors,health sectors
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-02 : Total net official development assistance to medical research and basic health sectors,multilateral institutions
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-02 : Total net official development assistance to medical research and basic health sectors,climate change
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-02 : Total net official development assistance to medical research and basic health sectors,renewable energy
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-02 : Total net official development assistance to medical research and basic health sectors,carbon emissions
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-02 : Total net official development assistance to medical research and basic health sectors,greenhouse gases
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-02 : Total net official development assistance to medical research and basic health sectors,environmental protection
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-02 : Total net official development assistance to medical research and basic health sectors,clean energy
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-02 : Total net official development assistance to medical research and basic health sectors,economic development
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-02 : Total net official development assistance to medical research and basic health sectors,developing countries
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,health facilities
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,essential medicines
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,sustainable basis
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,quality assurance
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,national level
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,core set
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,core set
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,essential medicines
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,sustainable basis
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,core concepts
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,supply chain
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,poverty line
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,essential medicines
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,global health
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,universal coverage
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,global health
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,accessible medicine
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,disease burden
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,health equity
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,prevention strategies
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,data collection
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,binary variable
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,pack size
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,economic circumstances
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,social circumstances
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,daily wages
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,non-food items
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,national standards
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,essential medicines
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,communicable diseases
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,non-communicable diseases
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,health care
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,primary care
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,disease prevalence
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,global reference
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,premature mortality
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-03 : Proportion of health facilities that have a core set of relevant essential medicines available and affordable on a sustainable basis,summary measure
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0C : Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States",Indicateur 03-0C-01 : Health worker density and distribution,medical doctors
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0C : Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States",Indicateur 03-0C-01 : Health worker density and distribution,national area
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0C : Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States",Indicateur 03-0C-01 : Health worker density and distribution,subnational area
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0C : Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States",Indicateur 03-0C-01 : Health worker density and distribution,specialist practitioners
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0C : Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States",Indicateur 03-0C-01 : Health worker density and distribution,health worker
