ODD,Cible,Indicateur,Mots-cles
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",adult member
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",agricultural land
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",data collection
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",legal systems
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",comparable statistics
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",data collection
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",recognized right
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",freehold tenure
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",tenure rights
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",long-term leases
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",use rights
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",land tenure
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",individual rights
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",social unit
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",state-owned land
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",communal land
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",legal documents
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",environmental protection
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",climate action
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",greenhouse gases
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",environmental protection
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",clean water
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",property rights
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",asset ownership
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",legal claims
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",legal documents
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",climate change
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",energy efficiency
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",resource management
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",green infrastructure
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",legal disposition
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",written instrument
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",printed instrument
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",hereditary acquisition
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",adverse possession
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",land acquisition
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",statutory period
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",rental contract
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",economic empowerment
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",community development
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",associated rights
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",country-specific preparation
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",customary law
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",land ownership
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",legal right
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",state control
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",land laws
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",state-owned land
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",formal documents
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",associated documents
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",leasehold interest
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",tenancy agreement
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",land tenure
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",legal recognition
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",developing countries
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",gender equality
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",alienation rights
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",lifetime transfer
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",posthumous transfer
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",in-kind benefits
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",oral will
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",intestate succession
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",legal force
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",data collection
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",alienation rights
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",legal contexts
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",customary/communal land
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",land use
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",field tests
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",formal documentation
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",alienation rights
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",universally applicable
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws","Indicateur 05-0A-01 : (a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",development goals
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,legal frameworks
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,women's rights
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,land ownership
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,land control
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,legal framework
