ODD,Cible,Indicateur,Mots-cles
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",poverty reduction
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",digital environments
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",computer software
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",app development
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",text documents
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",social responsibility
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",community development
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",renewable energy
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",green technology
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",carbon emissions
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",carbon footprint
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",environmental protection
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",green finance
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",ethical sourcing
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",fair trade
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",carbon emissions
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",environmental protection
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",greenhouse gases
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",security measures
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",strong passwords
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",log-in attempts
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",online accounts
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",privacy settings
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",personal data
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",information sharing
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",limiting sharing
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",contact information
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",ict skills
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",skill areas
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",community development
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",economic growth
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",skill levels
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",weighted equally
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-04 : By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship","Indicateur 04-04-01 : Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",skill areas
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-05 : By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","Indicateur 04-05-01 : Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",parity indices
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-05 : By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","Indicateur 04-05-01 : Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",climate change
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-05 : By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","Indicateur 04-05-01 : Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",poverty reduction
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-05 : By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","Indicateur 04-05-01 : Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",clean water
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-05 : By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","Indicateur 04-05-01 : Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",gender equality
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-05 : By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","Indicateur 04-05-01 : Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated",disaster risk
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-06 : By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy","Indicateur 04-06-01 : Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex",global reporting
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-06 : By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy","Indicateur 04-06-01 : Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex",functional literacy
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-06 : By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy","Indicateur 04-06-01 : Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex",functional numeracy
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-06 : By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy","Indicateur 04-06-01 : Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex",unesco definitions
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-06 : By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy","Indicateur 04-06-01 : Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex",effective functioning
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-06 : By 2030, ensure that all youth and a substantial proportion of adults, both men and women, achieve literacy and numeracy","Indicateur 04-06-01 : Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex",community development
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-07 : By 2030, ensure that all learners acquire the knowledge and skills needed to promote sustainable development, including, among others, through education for sustainable development and sustainable lifestyles, human rights, gender equality, promotion of a culture of peace and non-violence, global citizenship and appreciation of cultural diversity and of culture’s contribution to sustainable development",Indicateur 04-07-01 : Extent to which (i) global citizenship education and (ii) education for sustainable development are mainstreamed in (a) national education policies; (b) curricula; (c) teacher education; and (d) student assessment,education policies
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-07 : By 2030, ensure that all learners acquire the knowledge and skills needed to promote sustainable development, including, among others, through education for sustainable development and sustainable lifestyles, human rights, gender equality, promotion of a culture of peace and non-violence, global citizenship and appreciation of cultural diversity and of culture’s contribution to sustainable development",Indicateur 04-07-01 : Extent to which (i) global citizenship education and (ii) education for sustainable development are mainstreamed in (a) national education policies; (b) curricula; (c) teacher education; and (d) student assessment,teacher training
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-07 : By 2030, ensure that all learners acquire the knowledge and skills needed to promote sustainable development, including, among others, through education for sustainable development and sustainable lifestyles, human rights, gender equality, promotion of a culture of peace and non-violence, global citizenship and appreciation of cultural diversity and of culture’s contribution to sustainable development",Indicateur 04-07-01 : Extent to which (i) global citizenship education and (ii) education for sustainable development are mainstreamed in (a) national education policies; (b) curricula; (c) teacher education; and (d) student assessment,teacher education
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-07 : By 2030, ensure that all learners acquire the knowledge and skills needed to promote sustainable development, including, among others, through education for sustainable development and sustainable lifestyles, human rights, gender equality, promotion of a culture of peace and non-violence, global citizenship and appreciation of cultural diversity and of culture’s contribution to sustainable development",Indicateur 04-07-01 : Extent to which (i) global citizenship education and (ii) education for sustainable development are mainstreamed in (a) national education policies; (b) curricula; (c) teacher education; and (d) student assessment,student assessment
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-07 : By 2030, ensure that all learners acquire the knowledge and skills needed to promote sustainable development, including, among others, through education for sustainable development and sustainable lifestyles, human rights, gender equality, promotion of a culture of peace and non-violence, global citizenship and appreciation of cultural diversity and of culture’s contribution to sustainable development",Indicateur 04-07-01 : Extent to which (i) global citizenship education and (ii) education for sustainable development are mainstreamed in (a) national education policies; (b) curricula; (c) teacher education; and (d) student assessment,combined score
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-07 : By 2030, ensure that all learners acquire the knowledge and skills needed to promote sustainable development, including, among others, through education for sustainable development and sustainable lifestyles, human rights, gender equality, promotion of a culture of peace and non-violence, global citizenship and appreciation of cultural diversity and of culture’s contribution to sustainable development",Indicateur 04-07-01 : Extent to which (i) global citizenship education and (ii) education for sustainable development are mainstreamed in (a) national education policies; (b) curricula; (c) teacher education; and (d) student assessment,global indic
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-07 : By 2030, ensure that all learners acquire the knowledge and skills needed to promote sustainable development, including, among others, through education for sustainable development and sustainable lifestyles, human rights, gender equality, promotion of a culture of peace and non-violence, global citizenship and appreciation of cultural diversity and of culture’s contribution to sustainable development",Indicateur 04-07-01 : Extent to which (i) global citizenship education and (ii) education for sustainable development are mainstreamed in (a) national education policies; (b) curricula; (c) teacher education; and (d) student assessment,shared planet
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-07 : By 2030, ensure that all learners acquire the knowledge and skills needed to promote sustainable development, including, among others, through education for sustainable development and sustainable lifestyles, human rights, gender equality, promotion of a culture of peace and non-violence, global citizenship and appreciation of cultural diversity and of culture’s contribution to sustainable development",Indicateur 04-07-01 : Extent to which (i) global citizenship education and (ii) education for sustainable development are mainstreamed in (a) national education policies; (b) curricula; (c) teacher education; and (d) student assessment,environmental integrity
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-07 : By 2030, ensure that all learners acquire the knowledge and skills needed to promote sustainable development, including, among others, through education for sustainable development and sustainable lifestyles, human rights, gender equality, promotion of a culture of peace and non-violence, global citizenship and appreciation of cultural diversity and of culture’s contribution to sustainable development",Indicateur 04-07-01 : Extent to which (i) global citizenship education and (ii) education for sustainable development are mainstreamed in (a) national education policies; (b) curricula; (c) teacher education; and (d) student assessment,economic viability
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-07 : By 2030, ensure that all learners acquire the knowledge and skills needed to promote sustainable development, including, among others, through education for sustainable development and sustainable lifestyles, human rights, gender equality, promotion of a culture of peace and non-violence, global citizenship and appreciation of cultural diversity and of culture’s contribution to sustainable development",Indicateur 04-07-01 : Extent to which (i) global citizenship education and (ii) education for sustainable development are mainstreamed in (a) national education policies; (b) curricula; (c) teacher education; and (d) student assessment,just society
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-07 : By 2030, ensure that all learners acquire the knowledge and skills needed to promote sustainable development, including, among others, through education for sustainable development and sustainable lifestyles, human rights, gender equality, promotion of a culture of peace and non-violence, global citizenship and appreciation of cultural diversity and of culture’s contribution to sustainable development",Indicateur 04-07-01 : Extent to which (i) global citizenship education and (ii) education for sustainable development are mainstreamed in (a) national education policies; (b) curricula; (c) teacher education; and (d) student assessment,cultural diversity
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0A : Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all","Indicateur 04-0A-01 : Proportion of schools offering basic services, by type of service",climate change
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0A : Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all","Indicateur 04-0A-01 : Proportion of schools offering basic services, by type of service",lower secondary
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0A : Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all","Indicateur 04-0A-01 : Proportion of schools offering basic services, by type of service",upper secondary
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0A : Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all","Indicateur 04-0A-01 : Proportion of schools offering basic services, by type of service",grid/mains connection
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0A : Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all","Indicateur 04-0A-01 : Proportion of schools offering basic services, by type of service",fuel-powered generator
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0A : Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all","Indicateur 04-0A-01 : Proportion of schools offering basic services, by type of service",sustainable use
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0A : Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all","Indicateur 04-0A-01 : Proportion of schools offering basic services, by type of service",information sharing
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0A : Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all","Indicateur 04-0A-01 : Proportion of schools offering basic services, by type of service",discussion forum
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0A : Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all","Indicateur 04-0A-01 : Proportion of schools offering basic services, by type of service",desktop computer
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0A : Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all","Indicateur 04-0A-01 : Proportion of schools offering basic services, by type of service",handheld computer
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0A : Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all","Indicateur 04-0A-01 : Proportion of schools offering basic services, by type of service",touch screen
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0A : Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all","Indicateur 04-0A-01 : Proportion of schools offering basic services, by type of service",physical keyboard
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0A : Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all","Indicateur 04-0A-01 : Proportion of schools offering basic services, by type of service",adapted infrastructure
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0A : Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all","Indicateur 04-0A-01 : Proportion of schools offering basic services, by type of service",education facilities
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0A : Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all","Indicateur 04-0A-01 : Proportion of schools offering basic services, by type of service",learning materials
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0A : Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all","Indicateur 04-0A-01 : Proportion of schools offering basic services, by type of service",assistive products
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0A : Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all","Indicateur 04-0A-01 : Proportion of schools offering basic services, by type of service",functioning limitations
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0A : Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all","Indicateur 04-0A-01 : Proportion of schools offering basic services, by type of service",school environment
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0A : Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all","Indicateur 04-0A-01 : Proportion of schools offering basic services, by type of service",instructional materials
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0A : Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all","Indicateur 04-0A-01 : Proportion of schools offering basic services, by type of service",sign language
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0A : Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all","Indicateur 04-0A-01 : Proportion of schools offering basic services, by type of service",drinking water
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0A : Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all","Indicateur 04-0A-01 : Proportion of schools offering basic services, by type of service",water points
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0A : Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all","Indicateur 04-0A-01 : Proportion of schools offering basic services, by type of service",school hours
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0B : By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries",Indicateur 04-0B-01 : Volume of official development assistance flows for scholarships by sector and type of study,multilateral institutions
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0B : By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries",Indicateur 04-0B-01 : Volume of official development assistance flows for scholarships by sector and type of study,official agencies
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0B : By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries",Indicateur 04-0B-01 : Volume of official development assistance flows for scholarships by sector and type of study,state governments
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0B : By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries",Indicateur 04-0B-01 : Volume of official development assistance flows for scholarships by sector and type of study,local governments
